"NSS 2025 results for students registered at this provider split by mode, level and subject ",,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
Mode of study,Level of study,Subject level,Subject code,Subject,Question,Responses,Population,Suppression reason,Option 1,Option 2,Option 3,Option 4,Option 5,This does not apply to me,Positivity measure (%),Benchmark (%),Difference (ppt),Standard deviation,Contribution to benchmark (%),Materially below benchmark (%),Broadly in line with benchmark (%),Materially above benchmark (%),Publication response headcount,Publication response rate (%)
Full-time,All undergraduates,CAH3,CAH20-02-01,Philosophy,Q11: How fair has the marking and assessment been on your course? ,41.4,69.5,,4.5,26,8.8,2.2,0,0,73.5,84.7,-11.2,5.7,3.5,93.5,5.6,0.8,74,59.6
Full-time,All undergraduates,CAH3,CAH20-02-01,Philosophy,Q12: How well have assessments allowed you to demonstrate what you have learned?,41.4,69.5,,9.3,21.8,9.5,0.8,0,0,75.1,82.7,-7.6,5.7,3.5,81.2,14.9,3.9,74,59.6
Full-time,All undergraduates,CAH3,CAH20-02-01,Philosophy,Q13: How often have you received assessment feedback on time?,41.4,69.5,,9,20.3,6.2,6,0,0,70.7,82.3,-11.6,6.2,3.5,92.9,5.9,1.1,74,59.6
Full-time,All undergraduates,CAH3,CAH20-02-01,Philosophy,Q14: How often does feedback help you to improve your work?,41.4,69.5,,5.3,15.8,16.1,4.2,0,0,51,71.7,-20.7,7,3.5,99.5,0.4,0,74,59.6
Full-time,All undergraduates,CAH3,CAH20-02-01,Philosophy,Theme 3: Assessment and feedback,41.4,69.5,,,,,,,,65.1,78.4,-13.3,6.5,3.5,95.1,4.2,0.8,74,59.6
Full-time,All undergraduates,CAH3,CAH20-02-01,Philosophy,Q15: How easy was it to contact teaching staff when you needed to?,40.4,69.5,,24.8,13.5,1.7,0.5,0,1,94.7,92.8,1.8,3.5,3.6,11,46.3,42.6,74,59.6
Full-time,All undergraduates,CAH3,CAH20-02-01,Philosophy,Q16: How well have teaching staff supported your learning?,39.4,69.5,,13.5,22.6,3.3,0,0,2,91.6,91.3,0.2,4,3.5,24.6,46.8,28.5,74,59.6
Full-time,All undergraduates,CAH3,CAH20-02-01,Philosophy,Theme 4: Academic support,40.4,69.5,,,,,,,,93.2,92.1,1.1,3.8,3.5,16.8,47.5,35.7,74,59.6
Full-time,All undergraduates,CAH3,CAH20-02-01,Philosophy,Q17: How well organised is your course?,41.4,69.5,,11.5,21.1,6.8,2,0,0,78.8,81.6,-2.8,5.6,3.5,52.1,30.5,17.4,74,59.6
Full-time,All undergraduates,CAH3,CAH20-02-01,Philosophy,Q18: How well were any changes to teaching on your course communicated?,35.9,69.5,,11.8,17.3,5.5,1.3,0,5.5,81,81.6,-0.6,5.9,3.6,37.2,32.8,30,74,59.6
Full-time,All undergraduates,CAH3,CAH20-02-01,Philosophy,Theme 5: Organisation and management,41.4,69.5,,,,,,,,78.8,81.6,-2.8,5.6,3.5,52.4,30.4,17.2,74,59.6
Full-time,All undergraduates,CAH3,CAH20-02-01,Philosophy,Q19: How well have the IT resources and facilities supported your learning?,39.1,69.5,,13.3,21.6,3.7,0.5,0,2.3,89.4,84.7,4.7,5,3.6,7.4,25.6,67,74,59.6
Full-time,All undergraduates,CAH3,CAH20-02-01,Philosophy,"Q20: How well have the library resources (e.g., books, online services and learning spaces) supported your learning?",41.4,69.5,,22.1,17.1,1.2,1,0,0,94.8,93.1,1.7,3.8,3.5,13.3,45.3,41.3,74,59.6
Full-time,All undergraduates,CAH3,CAH20-02-01,Philosophy,"Q21: How easy is it to access subject specific resources (e.g., equipment, facilities, software) when you need them?",34.4,69.5,,14.8,17.3,1.8,0.5,0,7,93.3,89.2,4.1,4.8,3.5,8.5,28.6,62.9,74,59.6
Full-time,All undergraduates,CAH3,CAH20-02-01,Philosophy,Theme 6: Learning resources,41.4,69.5,,,,,,,,92.7,89.1,3.5,4.4,3.5,8.2,32.3,59.5,74,59.6
Full-time,All undergraduates,CAH3,CAH20-02-01,Philosophy,Q22: To what extent do you get the right opportunities to give feedback on your course?,41.4,69.5,,21.8,13.8,5,0.8,0,0,85.9,88.5,-2.6,4.7,3.5,50.5,35.2,14.3,74,59.6
Full-time,All undergraduates,CAH3,CAH20-02-01,Philosophy,Q23: To what extent are students' opinions about the course valued by staff?,38.8,69.5,,8.5,22.6,6,1.7,0,2.7,80.3,84.2,-3.9,5.6,3.5,59.8,27.4,12.8,74,59.6
Full-time,All undergraduates,CAH3,CAH20-02-01,Philosophy,Q24: How clear is it that students' feedback on the course is acted on?,37.3,69.5,,4.5,14.5,16.1,2.2,0,4.2,51,62.6,-11.7,7.7,3.5,88.4,8.3,3.2,74,59.6
Full-time,All undergraduates,CAH3,CAH20-02-01,Philosophy,Theme 7: Student voice,41.4,69.5,,,,,,,,74.3,78.7,-4.4,6.1,3.5,62.2,24.8,13,74,59.6
Full-time,All undergraduates,CAH3,CAH20-02-01,Philosophy,Q25: How well does the students' union (association or guild) represent students' academic interests?,37.9,69.5,,6.3,21,7,3.7,0,3.5,71.9,69.4,2.5,6.9,3.6,23.4,26.4,50.2,74,59.6
Full-time,All undergraduates,CAH3,CAH20-02-01,Philosophy,Q26: How well communicated was information about your university/college's mental wellbeing support services?,40.3,69.5,,21.8,11.6,6,0.8,0,1.2,83.1,77.9,5.2,5.9,3.5,9.5,22.8,67.7,74,59.6
Full-time,All undergraduates,CAH3,CAH20-02-01,Philosophy,"Q27: During your studies, how free did you feel to express your ideas, opinions, and beliefs?",40.6,69.5,,18.1,17.1,5,0.3,0,0.8,86.9,89,-2.1,4.6,4.3,46.2,37.6,16.2,74,59.6
Full-time,All undergraduates,CAH3,CAH20-02-02,Theology and religious studies,Q01: How good are teaching staff at explaining things?,14,19,,10,4,0,0,0,0,100,96.6,3.4,4.7,3.5,10.6,31.9,57.5,16,73.7
Full-time,All undergraduates,CAH3,CAH20-02-02,Theology and religious studies,Q02: How often do teaching staff make the subject engaging?,14,19,,8,6,0,0,0,0,100,88.7,11.3,8.3,3.5,4.8,9.6,85.5,16,73.7
Full-time,All undergraduates,CAH3,CAH20-02-02,Theology and religious studies,Q03: How often is the course intellectually stimulating?,14,19,,11.5,2.5,0,0,0,0,100,93.6,6.4,5.9,3.5,6.4,18.8,74.8,16,73.7
Full-time,All undergraduates,CAH3,CAH20-02-02,Theology and religious studies,Q04: How often does your course challenge you to achieve your best work?,14,19,,9,5,0,0,0,0,100,86.5,13.5,8.9,3.5,3.6,7.3,89.1,16,73.7
Full-time,All undergraduates,CAH3,CAH20-02-02,Theology and religious studies,Theme 1: Teaching on my course,14,19,,,,,,,,100,91.3,8.7,7.3,3.5,6.3,13.6,80,16,73.7
Full-time,All undergraduates,CAH3,CAH20-02-02,Theology and religious studies,Q05: To what extent have you had the chance to explore ideas and concepts in depth? ,14,19,,11.5,2.5,0,0,0,0,100,90.8,9.2,7.5,3.5,6,12.7,81.3,16,73.7
Full-time,All undergraduates,CAH3,CAH20-02-02,Theology and religious studies,Q06: How well does your course introduce subjects and skills in a way that builds on what you have already learned?,14,19,,6,7,1,0,0,0,92.9,84.7,8.2,9.4,3.5,12.8,14.5,72.6,16,73.7
Full-time,All undergraduates,CAH3,CAH20-02-02,Theology and religious studies,Q07: To what extent have you had the chance to bring together information and ideas from different topics?,14,19,,9,5,0,0,0,0,100,83.6,16.4,9.4,3.5,2.3,4.8,93,16,73.7
Full-time,All undergraduates,CAH3,CAH20-02-02,Theology and religious studies,Q08: To what extent does your course have the right balance of directed and independent study?,14,19,,6.5,5,2.5,0,0,0,82.1,75.2,6.9,11.4,3.5,20.4,14.5,65.2,16,73.7
Full-time,All undergraduates,CAH3,CAH20-02-02,Theology and religious studies,Q09: How well has your course developed your knowledge and skills that you think you will need for your future?,14,19,,3,9,1,1,0,0,85.7,78.6,7.1,10.8,3.5,18.8,14.8,66.4,16,73.7
Full-time,All undergraduates,CAH3,CAH20-02-02,Theology and religious studies,Theme 2: Learning opportunities,14,19,,,,,,,,92.1,82.6,9.6,10,3.5,11.3,12.6,76.1,16,73.7
Full-time,All undergraduates,CAH3,CAH20-02-02,Theology and religious studies,Q10: How clear were the marking criteria used to assess your work? ,14,19,,5.5,7.5,0,1,0,0,92.9,70.7,22.1,12.1,3.5,2.1,3.1,94.8,16,73.7
Full-time,All undergraduates,CAH3,CAH20-02-02,Theology and religious studies,Q11: How fair has the marking and assessment been on your course? ,14,19,,5,8.5,0,0.5,0,0,96.4,84.5,11.9,10.4,3.5,8.3,10,81.8,16,73.7
Full-time,All undergraduates,CAH3,CAH20-02-02,Theology and religious studies,Q12: How well have assessments allowed you to demonstrate what you have learned?,14,19,,7.5,6,0.5,0,0,0,96.4,81.7,14.8,10.3,3.5,4.6,7,88.4,16,73.7
Full-time,All undergraduates,CAH3,CAH20-02-02,Theology and religious studies,Q13: How often have you received assessment feedback on time?,14,19,,5.5,6,1,1.5,0,0,82.1,82.2,-0.1,10.8,3.5,41.2,18.3,40.6,16,73.7
Full-time,All undergraduates,CAH3,CAH20-02-02,Theology and religious studies,Q14: How often does feedback help you to improve your work?,14,19,,6.5,5.5,1.5,0.5,0,0,85.7,72.1,13.6,12.3,3.5,9.4,8.8,81.9,16,73.7
Full-time,All undergraduates,CAH3,CAH20-02-02,Theology and religious studies,Theme 3: Assessment and feedback,14,19,,,,,,,,90.7,78.2,12.5,11.3,3.5,9.2,9.6,81.2,16,73.7
Full-time,All undergraduates,CAH3,CAH20-02-02,Theology and religious studies,Q15: How easy was it to contact teaching staff when you needed to?,14,19,,10.5,3.5,0,0,0,0,100,92.1,7.9,6,3.6,4.3,14.4,81.3,16,73.7
Full-time,All undergraduates,CAH3,CAH20-02-02,Theology and religious studies,Q16: How well have teaching staff supported your learning?,14,19,,11.5,2.5,0,0,0,0,100,90.6,9.4,7.1,3.5,4.6,11.7,83.7,16,73.7
Full-time,All undergraduates,CAH3,CAH20-02-02,Theology and religious studies,Theme 4: Academic support,14,19,,,,,,,,100,91.3,8.7,6.6,3.5,4.5,13,82.6,16,73.7
Full-time,All undergraduates,CAH3,CAH20-02-02,Theology and religious studies,Q17: How well organised is your course?,14,19,,9.5,4.5,0,0,0,0,100,80.5,19.5,9.6,3.5,1.1,2.8,96.1,16,73.7
Full-time,All undergraduates,CAH3,CAH20-02-02,Theology and religious studies,Q18: How well were any changes to teaching on your course communicated?,14,19,,8,6,0,0,0,0,100,81,19,9.6,3.6,1.3,3.1,95.6,16,73.7
Full-time,All undergraduates,CAH3,CAH20-02-02,Theology and religious studies,Theme 5: Organisation and management,14,19,,,,,,,,100,80.6,19.4,9.7,3.5,1.2,2.9,96,16,73.7
Full-time,All undergraduates,CAH3,CAH20-02-02,Theology and religious studies,Q19: How well have the IT resources and facilities supported your learning?,13.5,19,,7.5,6,0,0,0,0.5,100,83,17,8.5,3.6,1.1,3.3,95.6,16,73.7
Full-time,All undergraduates,CAH3,CAH20-02-02,Theology and religious studies,"Q20: How well have the library resources (e.g., books, online services and learning spaces) supported your learning?",14,19,,7.5,5.5,1,0,0,0,92.9,92.3,0.5,6.8,3.5,32.9,28.4,38.7,16,73.7
Full-time,All undergraduates,CAH3,CAH20-02-02,Theology and religious studies,"Q21: How easy is it to access subject specific resources (e.g., equipment, facilities, software) when you need them?",13.5,19,,6.5,6,0,1,0,0.5,92.6,87.9,4.6,7.7,3.5,17.8,21.3,60.9,16,73.7
Full-time,All undergraduates,CAH3,CAH20-02-02,Theology and religious studies,Theme 6: Learning resources,14,19,,,,,,,,95.2,87.9,7.3,7.6,3.5,9.9,16.4,73.7,16,73.7
Full-time,All undergraduates,CAH3,CAH20-02-02,Theology and religious studies,Q22: To what extent do you get the right opportunities to give feedback on your course?,14,19,,9.5,3.5,1,0,0,0,92.9,87.8,5,8.3,3.5,18.1,19.8,62.1,16,73.7
Full-time,All undergraduates,CAH3,CAH20-02-02,Theology and religious studies,Q23: To what extent are students' opinions about the course valued by staff?,13,19,,9.5,3.5,0,0,0,1,100,83.1,16.9,9.7,3.5,2.2,4.5,93.3,16,73.7
Full-time,All undergraduates,CAH3,CAH20-02-02,Theology and religious studies,Q24: How clear is it that students' feedback on the course is acted on?,13.5,19,,6,6.5,1,0,0,0.5,92.6,61.2,31.4,13,3.5,0.5,0.9,98.7,16,73.7
Full-time,All undergraduates,CAH3,CAH20-02-02,Theology and religious studies,Theme 7: Student voice,14,19,,,,,,,,94,77.5,16.6,10.8,3.5,3.8,5.7,90.4,16,73.7
Full-time,All undergraduates,CAH3,CAH20-02-02,Theology and religious studies,Q25: How well does the students' union (association or guild) represent students' academic interests?,13,19,,3,9,0,1,0,1,92.3,69.3,23,12.1,3.6,1.7,2.7,95.6,16,73.7
Full-time,All undergraduates,CAH3,CAH20-02-02,Theology and religious studies,Q26: How well communicated was information about your university/college's mental wellbeing support services?,13.5,19,,4,7.5,1,1,0,0.5,85.2,76.8,8.4,10.4,3.5,14.8,13.8,71.4,16,73.7
Full-time,All undergraduates,CAH3,CAH20-02-02,Theology and religious studies,"Q27: During your studies, how free did you feel to express your ideas, opinions, and beliefs?",14,19,,9.5,4.5,0,0,0,0,100,89.7,10.3,7.7,4.3,5,10.8,84.2,16,73.7
Full-time,All undergraduates,CAH1,CAH23,Combined and general studies,Q01: How good are teaching staff at explaining things?,122,172,,30,89,2,1,0,0,97.5,94.4,3.1,1.6,16.4,0,35.3,64.6,122,70.9
Full-time,All undergraduates,CAH1,CAH23,Combined and general studies,Q02: How often do teaching staff make the subject engaging?,122,172,,17,89,14,2,0,0,86.9,85.2,1.7,2.8,16.4,6.7,54.9,38.4,122,70.9
Full-time,All undergraduates,CAH1,CAH23,Combined and general studies,Q03: How often is the course intellectually stimulating?,122,172,,45,65,9,3,0,0,90.2,87.1,3.1,2.6,16.4,1.6,39.9,58.5,122,70.9
Full-time,All undergraduates,CAH1,CAH23,Combined and general studies,Q04: How often does your course challenge you to achieve your best work?,122,172,,41,63,11,7,0,0,85.2,83,2.2,2.9,16.4,5.5,48.5,45.9,122,70.9
Full-time,All undergraduates,CAH1,CAH23,Combined and general studies,Theme 1: Teaching on my course,122,172,,,,,,,,90,87.5,2.5,2.6,16.4,2.7,47.3,50,122,70.9
Full-time,All undergraduates,CAH1,CAH23,Combined and general studies,Q05: To what extent have you had the chance to explore ideas and concepts in depth? ,122,172,,57,49,12,4,0,0,86.9,87.8,-0.9,2.7,16.4,27.2,62.2,10.5,122,70.9
Full-time,All undergraduates,CAH1,CAH23,Combined and general studies,Q06: How well does your course introduce subjects and skills in a way that builds on what you have already learned?,122,172,,32,67,18,5,0,0,81.1,79.7,1.4,3.1,16.6,10.5,52.9,36.6,122,70.9
Full-time,All undergraduates,CAH1,CAH23,Combined and general studies,Q07: To what extent have you had the chance to bring together information and ideas from different topics?,122,172,,60,42,18,2,0,0,83.6,89.8,-6.2,2.6,16.4,91.6,8.3,0.1,122,70.9
Full-time,All undergraduates,CAH1,CAH23,Combined and general studies,Q08: To what extent does your course have the right balance of directed and independent study?,122,172,,42,49,27,4,0,0,74.6,77,-2.4,3.4,16.5,48.5,43.7,7.8,122,70.9
Full-time,All undergraduates,CAH1,CAH23,Combined and general studies,Q09: How well has your course developed your knowledge and skills that you think you will need for your future?,122,172,,28,66,27,1,0,0,77,75.2,1.9,3.4,16.4,9.9,47.4,42.7,122,70.9
Full-time,All undergraduates,CAH1,CAH23,Combined and general studies,Theme 2: Learning opportunities,122,172,,,,,,,,80.7,81.9,-1.2,3.1,16.4,34.4,53.9,11.7,122,70.9
Full-time,All undergraduates,CAH1,CAH23,Combined and general studies,Q10: How clear were the marking criteria used to assess your work? ,122,172,,20,62,31,9,0,0,67.2,73.5,-6.3,3.6,16.4,85.2,14.1,0.8,122,70.9
Full-time,All undergraduates,CAH1,CAH23,Combined and general studies,Q11: How fair has the marking and assessment been on your course? ,122,172,,26,69,21,6,0,0,77.9,82.4,-4.6,3.2,16.4,74.2,24.4,1.3,122,70.9
Full-time,All undergraduates,CAH1,CAH23,Combined and general studies,Q12: How well have assessments allowed you to demonstrate what you have learned?,122,172,,26,64,29,3,0,0,73.8,81.6,-7.8,3.3,16.4,94.9,5.1,0.1,122,70.9
Full-time,All undergraduates,CAH1,CAH23,Combined and general studies,Q13: How often have you received assessment feedback on time?,122,172,,33,53,27,9,0,0,70.5,77.7,-7.2,3.5,16.4,91.5,8.3,0.2,122,70.9
Full-time,All undergraduates,CAH1,CAH23,Combined and general studies,Q14: How often does feedback help you to improve your work?,122,172,,22,45,39,16,0,0,54.9,63.8,-8.9,3.9,16.4,94.9,5,0.2,122,70.9
Full-time,All undergraduates,CAH1,CAH23,Combined and general studies,Theme 3: Assessment and feedback,122,172,,,,,,,,68.9,75.8,-6.9,3.6,16.4,89.2,10.3,0.4,122,70.9
Full-time,All undergraduates,CAH1,CAH23,Combined and general studies,Q15: How easy was it to contact teaching staff when you needed to?,122,172,,53,62,6,1,0,0,94.3,91.3,2.9,2.2,16.4,0.6,41.7,57.7,122,70.9
Full-time,All undergraduates,CAH1,CAH23,Combined and general studies,Q16: How well have teaching staff supported your learning?,122,172,,39,68,13,2,0,0,87.7,86.6,1.1,2.6,16.4,8.8,61.8,29.4,122,70.9
Full-time,All undergraduates,CAH1,CAH23,Combined and general studies,Theme 4: Academic support,122,172,,,,,,,,91,89,2,2.4,16.4,3.1,54.5,42.4,122,70.9
Full-time,All undergraduates,CAH1,CAH23,Combined and general studies,Q17: How well organised is your course?,122,172,,26,71,20,5,0,0,79.5,72.3,7.2,3.4,16.5,0.2,8.2,91.6,122,70.9
Full-time,All undergraduates,CAH1,CAH23,Combined and general studies,Q18: How well were any changes to teaching on your course communicated?,115,172,,31,61,21,2,0,7,80,79.3,0.7,3.3,16.3,17,54.1,28.9,122,70.9
Full-time,All undergraduates,CAH1,CAH23,Combined and general studies,Theme 5: Organisation and management,122,172,,,,,,,,80.3,75.9,4.4,3.3,16.4,1.9,26.3,71.8,122,70.9
Full-time,All undergraduates,CAH1,CAH23,Combined and general studies,Q19: How well have the IT resources and facilities supported your learning?,113,172,,37,58,14,4,0,8,84.1,85.9,-1.8,3,16.3,41,51.7,7.3,122,70.9
Full-time,All undergraduates,CAH1,CAH23,Combined and general studies,"Q20: How well have the library resources (e.g., books, online services and learning spaces) supported your learning?",121,172,,67,49,4,1,0,0,95.9,93.8,2.1,1.9,16.5,0.7,57.8,41.5,122,70.9
Full-time,All undergraduates,CAH1,CAH23,Combined and general studies,"Q21: How easy is it to access subject specific resources (e.g., equipment, facilities, software) when you need them?",102,172,,31,59,11,1,0,19,88.2,89.7,-1.5,2.8,15.1,35.8,56.2,8,122,70.9
Full-time,All undergraduates,CAH1,CAH23,Combined and general studies,Theme 6: Learning resources,121,172,,,,,,,,89.7,89.9,-0.2,2.5,16.3,18.3,68,13.7,122,70.9
Full-time,All undergraduates,CAH1,CAH23,Combined and general studies,Q22: To what extent do you get the right opportunities to give feedback on your course?,121,172,,56,49,14,2,0,0,86.8,85.8,1,2.8,16.5,10.5,60.1,29.4,122,70.9
Full-time,All undergraduates,CAH1,CAH23,Combined and general studies,Q23: To what extent are students' opinions about the course valued by staff?,115,172,,28,59,21,7,0,6,75.7,78.8,-3.1,3.4,16.2,57.1,37.9,5,122,70.9
Full-time,All undergraduates,CAH1,CAH23,Combined and general studies,Q24: How clear is it that students' feedback on the course is acted on?,115,172,,15,47,40,13,0,6,53.9,56.4,-2.5,4.1,16.4,49.6,38.9,11.5,122,70.9
Full-time,All undergraduates,CAH1,CAH23,Combined and general studies,Theme 7: Student voice,121,172,,,,,,,,73,74.1,-1.1,3.5,16.4,34.3,50,15.7,122,70.9
Full-time,All undergraduates,CAH1,CAH23,Combined and general studies,Q25: How well does the students' union (association or guild) represent students' academic interests?,109,172,,19,56,26,8,0,12,68.8,71.8,-2.9,3.8,17.4,54.7,37.7,7.6,122,70.9
Full-time,All undergraduates,CAH1,CAH23,Combined and general studies,Q26: How well communicated was information about your university/college's mental wellbeing support services?,120,172,,41,48,23,8,0,1,74.2,79.8,-5.6,3.4,16.6,81.9,17.2,0.9,122,70.9
Full-time,All undergraduates,CAH1,CAH23,Combined and general studies,"Q27: During your studies, how free did you feel to express your ideas, opinions, and beliefs?",121,172,,40,67,13,1,0,0,88.4,88.1,0.3,2.5,18.4,13.3,67.2,19.5,122,70.9
Full-time,All undergraduates,CAH2,CAH23-01,Combined and general studies,Q01: How good are teaching staff at explaining things?,122,172,,30,89,2,1,0,0,97.5,94.4,3.1,1.6,16.4,0,35.3,64.6,122,70.9
Full-time,All undergraduates,CAH2,CAH23-01,Combined and general studies,Q02: How often do teaching staff make the subject engaging?,122,172,,17,89,14,2,0,0,86.9,85.2,1.7,2.8,16.4,6.7,54.9,38.4,122,70.9
Full-time,All undergraduates,CAH2,CAH23-01,Combined and general studies,Q03: How often is the course intellectually stimulating?,122,172,,45,65,9,3,0,0,90.2,87.1,3.1,2.6,16.4,1.6,39.9,58.5,122,70.9
Full-time,All undergraduates,CAH2,CAH23-01,Combined and general studies,Q04: How often does your course challenge you to achieve your best work?,122,172,,41,63,11,7,0,0,85.2,83,2.2,2.9,16.4,5.5,48.5,45.9,122,70.9
Full-time,All undergraduates,CAH2,CAH23-01,Combined and general studies,Theme 1: Teaching on my course,122,172,,,,,,,,90,87.5,2.5,2.6,16.4,2.7,47.3,50,122,70.9
Full-time,All undergraduates,CAH2,CAH23-01,Combined and general studies,Q05: To what extent have you had the chance to explore ideas and concepts in depth? ,122,172,,57,49,12,4,0,0,86.9,87.8,-0.9,2.7,16.4,27.2,62.2,10.5,122,70.9
Full-time,All undergraduates,CAH2,CAH23-01,Combined and general studies,Q06: How well does your course introduce subjects and skills in a way that builds on what you have already learned?,122,172,,32,67,18,5,0,0,81.1,79.7,1.4,3.1,16.6,10.5,52.9,36.6,122,70.9
Full-time,All undergraduates,CAH2,CAH23-01,Combined and general studies,Q07: To what extent have you had the chance to bring together information and ideas from different topics?,122,172,,60,42,18,2,0,0,83.6,89.8,-6.2,2.6,16.4,91.6,8.3,0.1,122,70.9
Full-time,All undergraduates,CAH2,CAH23-01,Combined and general studies,Q08: To what extent does your course have the right balance of directed and independent study?,122,172,,42,49,27,4,0,0,74.6,77,-2.4,3.4,16.5,48.5,43.7,7.8,122,70.9
